Id	Text	Info_Label	Risk_Level	Risk_Label_Reason	Original_Split
1241151638749904896	Children and COVID. 1391 kids tested from January 28 through February 26, 2020, a total of 171 (12.3%) were confirmed to have SARS-CoV-2 infection. 3 critical (all had comorbidities), 1 died multiorgan failure. HTTPURL	INFORMATIVE	High	death/fatality	original_train
1241075255948521472	#CoronaVirus cases in #Karachi now reached 101. This is time to act responsibly to protect our city and country. Practice self isolation as much as possible and step out of your house only to purchase essential items including medicines. #CoronaVirusPakistan	INFORMATIVE	Medium	informative but not High/Low	original_train
1241448863409623040	The FAA temporarily halted all flights into Philly and NYC after a trainee in a NYC Traffic Control Center tested positive for #COVID_19 #COVIDー19 #coronavirus Here’s the flight tracker. HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_train
1236733669236256769	"From Italy's aggressive, cautious approach after more than 300 deaths to Trump calling it a ""hoax"" and offering gut feeling epidemiological stats...there have been a wide range of strategies to confront coronavirus. We will see what Colombia has in store. HTTPURL"	INFORMATIVE	High	death/fatality	original_train
1247031862469570562	. @USER has urged all patients who visited the St Augustine's Hospital in Durban to contact the @USER Department to be screened for #COVID19 after 11 people (patients and staff) were tested positive. #Covid19SA @USER HTTPURL	INFORMATIVE	High	public/high-risk facility affected	original_train
1249024426613649409	UPS continues to work. They haven't had any breaks in work history during this crisis. After the death of a 55-year-old manager from #Covid_19, they gave employees thin masks to wear on Tuesday. Social distancing practices are difficult due to their type of work. Test them, plz	INFORMATIVE	High	death/fatality	original_train
1241816187564183555	#Coronavirus updates: • Saudi coronavirus cases pass 500 • First US senator tested positive for the virus • Death toll in Italy rises by 651 in a day, bringing total to 5,476 Follow the latest: HTTPURL HTTPURL	INFORMATIVE	High	death/fatality	original_train
1245816543377649664	The world just passed 1 million COVID-19 infections. It's been just 3 months since the first new coronavirus case was reported in China. HTTPURL via @USER	INFORMATIVE	High	new/first regional case or death	original_train
1244436773679312907	The 15th case in US was confirmed Thursday. A Texans who was evacuated from China was found to have fever &amp; diagnosed as novel coronavirus. The patient is now being treated at Methodist Hospital in Balcons Heights. The patient was isolated at all times. HTTPURL	INFORMATIVE	High	public/high-risk facility affected	original_train
1248996455265832960	@USER The saddest issue is how few people are recovering after treatment. April 11th @ 11 AM: Deaths / (deaths + recoveries) = 18,781 / (18,781 + 29,192) = 39% Recoveries are 61% of US medical treatments for COVID-19. We're terrible at it. Not delivering nebulized immunostimulant? HTTPURL	INFORMATIVE	Low	recovery/discharge	original_train
1241451778979377152	#COVID19 continues its creep in #CNY. In Cortland County they have confirmed #COVID19 cases in a child under 5 and a person in their 50s. 12 additional residents that are asymptomatic are in self quarantine. #CoronaVirusUpdate	INFORMATIVE	Medium	informative but not High/Low	original_train
1244944263613501441	@USER @USER On Saturday, first Birmingham doctor died from #coronavirus not Alabama, but Birmingham, England--sympathies to our English cousins take care, doctors, nurses, and first responders	INFORMATIVE	High	death/fatality	original_train
1241714149228453888	BREAKING NEWS | 72 new cases of COVID-19 Coronavirus reported in Makkah region in the past 24 hours raising the total cases in Makkah to 125. All 72 cases were detected in a single hotel HTTPURL	INFORMATIVE	High	new/first regional case or death	original_train
1236630339260428289	Pro-Israel group confirms at least two DC conference attendees from New York tested positive for coronavirus HTTPURL	INFORMATIVE	High	new/first regional case or death	original_train
1247102432888250368	The 9th patient in Chhattisgarh too has now recovered and is ready to go home. As of now there is only one person in Chhattisgarh who has COVID19 and he too is looked after by the team of expert doctors, everyone else has been cured! HTTPURL	INFORMATIVE	Low	recovery/discharge	original_train
1248349453913743360	While this is the first #COVID19 death in Berkeley, it is one of many lives tragically cut short already across our region, our country &amp; the world. We will never know how this person would have contributed to our community in the decades they should have had ahead of them. 2/	INFORMATIVE	High	death/fatality	original_train
1236134705277415424	“2 coronavirus deaths announced in Florida by Department of Health” Late Friday night release in hopes stormy will be buried!!! #Florida #COVIDー19 #EpicTrumpFail #TrumpsKatrina HTTPURL	INFORMATIVE	High	death/fatality	original_train
1242700440485183489	In Louisiana, 44-year-old Andraia Sanders died in her home of coronavirus. She was a loving mother &amp; a case manager at the Volunteers of America North Louisiana. HTTPURL	INFORMATIVE	High	death/fatality	original_train
1245859590236852225	We are not beggars sir,pray the gov release us.A virus that cant kill a rat,not to talk about killing us?450+ died within 48 hours in NYC alone.If the virus is more potent than our malaria,thousnds would be dead now.#covid-419 have been basterdized to enriched the govt officials.	INFORMATIVE	High	death/fatality	original_train
1241519076763226116	How Jair Bolsonaro's son, Eduardo, confirmed his father's positive coronavirus test to Fox News, then lied about it HTTPURL by @USER @USER	INFORMATIVE	Medium	informative but not High/Low	original_train
1236108281820545029	#0hshit #scary #coronavirus #coronaviruscanda Alberta&amp;#8217;s 2nd presumptive case of coronavirus is in Edmonton; Calgary closes two ATB branches HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_train
1241586915461087235	Germany🇩🇪 - 22 213 cases - 84 dead - 0.4% death rate Germany test centers have numerous patients waiting for testing #COVID19 although they did not receive a referral notice from the doctor as basis for the test. In Munich, some even tried to bribe doctors to let them queue.	INFORMATIVE	High	death/fatality	original_train
1246210544152936449	Four of the new #COVID19-related deaths announced today include residents at Calgary’s McKenzie Towne Continuing Care Centre, according to chief medical officer of health Dr. Deena Hinshaw. Eight people have now died at the facility due to the outbreak. #COVID19AB	INFORMATIVE	High	death/fatality	original_train
1250873267268845568	"@USER ""These difficult times"" - understatement of the year. 18,000 #Covid_19 deaths described coldly as difficult. 18,000 includes the non-hospital deaths that this #Tory government wish to wipe from their death filled record. The 18,000 is still increasing and will as it plateaus."	INFORMATIVE	High	death/fatality	original_train
1241670952456421378	Kenya is the happiest country in East and Central Africa, a new report by the United Nations says. Ethiopia has confirmed 2 more COVID-19 cases, brings total to 11. Both are Ethiopian Nationals one arrived from Belgium, the other from Dubai.	INFORMATIVE	High	increase/new count >=100 (2000000)	original_train
1247070704681566209	"A ""long-serving"" nurse at a Liverpool hospital has died after testing positive for #Covid_19 Staff nurse at Aintree University Hospital Liz Glanister died on Friday, the trust which runs it said. She added she would be ""sadly missed by all those who knew and worked with her"". HTTPURL"	INFORMATIVE	High	death/fatality	original_train
1236919964226875392	Great, my county (Santa Clara) now has the highest number of COVID-19 cases in CA at 37. 😬 On one hand, I'm glad they're doing tests. On the other hand, I know they're still not testing enough—which only validates that there are easily hundreds more here.	INFORMATIVE	High	surge/spike/rapid growth	original_train
1235981175186808832	@USER @USER Hmmm, latest confirmed coronavirus case returned from Italy 2 weeks ago. That’s 2 weeks of walking around North Carolina. Have you required that anyone recently returned from Italy be checked? Oh you couldn’t, there weren’t any test kits, even though you’ve had 2 months to plan	INFORMATIVE	Medium	informative but not High/Low	original_train
1236125643516964865	Colombia confirms first case of #COVID19; the 19-year-old patient recently arrived in Bogota from Italy HTTPURL HTTPURL	INFORMATIVE	High	new/first regional case or death	original_train
1249773425155092480	These women came to 🇺🇸 asking for protection only to be locked at a for-profit prison in Jena, Louisiana in the midst of an epidemic in which ICE has failed to keep folks safe. The 1st #COVID19 case at their facility has now been confirmed. #FreeThemAll HTTPURL	INFORMATIVE	High	new/first regional case or death	original_train
1236178615374450688	At CDC, Trump insults Wash. governor HTTPURL Gov. leads the way in COVID-19 for infection (80) and deaths (14).	INFORMATIVE	High	death/fatality	original_train
1236106701805359105	@USER I want to know where they work &amp; WHERE IN #DENVER THEY WERE BEFORE QUARANTINE! McDonald's drive thru? Local gym? Grocery store or Walgreens? I WANT INFO &amp; I WANT IT YESTERDAY! #CoronavirusUSA 2 new cases of novel coronavirus reported in Denver HTTPURL	INFORMATIVE	High	new/first regional case or death	original_train
1244094077781475328	Sunday Awesome News ~ ITALY: 101-year old man who was born during the Spanish Flu pandemic has recovered from a coronavirus infection	INFORMATIVE	Low	recovery/discharge	original_train
1245701216795013123	Canada - COVID-19 as of April 1st , 2020 @ 6:45PM Total = 9595 / Death = 109 BC = 1066 NS = 173 AB = 754 PEI =21 SK = 193 NFL=175 MB = 109 YK = 5 ON = 2392 NWT= 2 Qc = 4611 Nunavut = 0 NB = 81 CFD = 13 #CanadaCovid19	INFORMATIVE	High	death/fatality	original_train
1247078445596553223	Dr. Cleo Fe Tabada, DOH XI medical officer said, there are already 11 deaths of #COVID19 cases linked to the derby held at Matina Gallera, Davao City, which is now considered as the ground zero of the disease in Davao City. | via @USER	INFORMATIVE	High	death/fatality	original_train
